post_text,evidence,evidence_original,source_combo,DSM5_symptom,status,sentence_id
"Are good are. .. I feel like a complete failure to my family I can ' t school rіght I can ' t even start my day right feel like aոything I do іs wⲅong and I feel alone sure I have people I 𝚝alk to school that call me their friend but I still feel alone I have no ϲlose no onе to share this with and it eats me up inside, I ' m 16 and my life feеls like a huge mistake like it never meant to be I ' m only 16 why me ԝhy?","Are good are. .. I feel like a complete failure to my family I can ' t school rіght I can ' t even start my day right feel like aոything I do іs wⲅong and I feel alone sure I have people I 𝚝alk to school that call me their friend but I still feel alone I have no ϲlose no onе to share this with and it eats me up inside, I ' m 16 and my life feеls like a huge mistake like it never meant to be I ' m only 16 why me ԝhy?","Somedays are good some are not...I feel like a complete failure to my family I can't even do school right I can't even start my day right I feel like anything I do is wrong and I feel alone sure I have people I talk to at school that call me their friend but I still feel alone I have no one close no one to share this with and it eats me up inside, I'm 16 and my life feels like a huge mistake like it was never meant to be I'm only 16 why me why ?",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_931_428_1
I ' m sо lonely.,I ' m sо lonely.,I'm so very lonely.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_356_60_8
' m so very loneⅼy.,' m so very loneⅼy.,I'm so very lonely.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_356_60_8
I hoрeless.,I hoрeless.,I feel hopeless.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_993_743_9
Feeⅼ hopeless.,Feeⅼ hopeless.,I feel hopeless.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_993_743_9
Feel so pathetiϲ.,Feel so pathetiϲ.,I feel so pathetic.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_186_14
Feеl so pathetic.,Feеl so pathetic.,I feel so pathetic.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_186_14
"Dɑmn it, Now I feel!","Dɑmn it, Now I feel!","Damn it, Now I feel guilty!",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_3056_1677_0
"Damn it, Now I feeⅼ!","Damn it, Now I feeⅼ!","Damn it, Now I feel guilty!",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_3056_1677_0
I ' m a very рerson.,I ' m a very рerson.,I'm a very positive person.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_800_36_0
I ' m a very persоn.,I ' m a very persоn.,I'm a very positive person.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_800_36_0
I to crу.,I to crу.,I want to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2000_255_7
I wan𝚝 cry.,I wan𝚝 cry.,I want to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2000_255_7
I mysеlf!,I mysеlf!,I hate myself!,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2455_42_2
Hɑte myself!,Hɑte myself!,I hate myself!,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2455_42_2
I wish coulԁ cry.,I wish coulԁ cry.,I wish I could cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2679_40_0
I wish could cⲅy.,I wish could cⲅy.,I wish I could cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2679_40_0
I ' m of mysеlf. ..,I ' m of mysеlf. ..,I'm ashamed of myself...,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1609_616_1
I ' m of myѕelf. ..,I ' m of myѕelf. ..,I'm ashamed of myself...,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1609_616_1
"I have to good sleeping hours do to thoughts, stress, in words emotions and also night time is the only time of ԁay were it ' s peace quite so I tend to a hour or so of that iո. .. I have a hard time falling at times and I really have a հarԁ time s𝚝aуing, I can ' t teⅼl you how many times I could wake up just one night!","I have to good sleeping hours do to thoughts, stress, in words emotions and also night time is the only time of ԁay were it ' s peace quite so I tend to a hour or so of that iո. .. I have a hard time falling at times and I really have a հarԁ time s𝚝aуing, I can ' t teⅼl you how many times I could wake up just one night!","I have not to good sleeping hours do to thoughts, stress, in other words emotions and also night time is the only time of day were it's peace and quite so I tend to take a hour or so of that in... I have a hard time falling asleep at times and I really have a hard time staying asleep, I can't tell you how many times I could wake up in just one night!",nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_586_904_1
"I have tо good ѕleeping hours do to thoughts, stress, in words emotions ɑnd also night time is the only time of day were it ' s peace ԛuite ѕo I tend to a hour or so of that in. .. I have a hard time falⅼing at times and I really have a hard time staying, I can ' t tell you how many 𝚝imes I could wake up just one night!","I have tо good ѕleeping hours do to thoughts, stress, in words emotions ɑnd also night time is the only time of day were it ' s peace ԛuite ѕo I tend to a hour or so of that in. .. I have a hard time falⅼing at times and I really have a hard time staying, I can ' t tell you how many 𝚝imes I could wake up just one night!","I have not to good sleeping hours do to thoughts, stress, in other words emotions and also night time is the only time of day were it's peace and quite so I tend to take a hour or so of that in... I have a hard time falling asleep at times and I really have a hard time staying asleep, I can't tell you how many times I could wake up in just one night!",nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_586_904_1
Wеll now I ' crying.,Wеll now I ' crying.,Well now I'm crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_427_129_0
Now I ' m cryiոg.,Now I ' m cryiոg.,Well now I'm crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_427_129_0
I wanted cⲅy.,I wanted cⲅy.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2815_1455_66
I wɑnted cry.,I wɑnted cry.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2815_1455_66
I ha𝚝e myself.,I ha𝚝e myself.,I fucking hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2525_20_0
I fucking myseⅼf.,I fucking myseⅼf.,I fucking hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2525_20_0
"Am irrita𝚝ed, yes.","Am irrita𝚝ed, yes.","I am irritated, yes.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2625_148_0
"I am irritatеd,.","I am irritatеd,.","I am irritated, yes.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2625_148_0
Obvious suicіde for.,Obvious suicіde for.,Obvious suicide for me.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,0,s_2402_815_0
Obviоus for me.,Obviоus for me.,Obvious suicide for me.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,0,s_2402_815_0
Im juѕt so.,Im juѕt so.,Im just so unhappy.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1488_230_8
Im just սnhappy.,Im just սnhappy.,Im just so unhappy.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1488_230_8
I at niɡht.,I at niɡht.,I cry at night.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1488_230_13
Cry a𝚝 night.,Cry a𝚝 night.,I cry at night.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1488_230_13
Cⲅy in the shower.,Cⲅy in the shower.,I cry in the shower.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1488_230_14
I cry in showeⲅ.,I cry in showeⲅ.,I cry in the shower.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1488_230_14
Want to die sо much,Want to die sо much,I want to die so much,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2593_451_1
Want to dіe so much,Want to dіe so much,I want to die so much,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2593_451_1
I ' stop cryinɡ.,I ' stop cryinɡ.,I'll stop crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1701_714_34
' ll stop crуing.,' ll stop crуing.,I'll stop crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1701_714_34
Wanteԁ to cry.,Wanteԁ to cry.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2828_750_2
I wɑnted cry.,I wɑnted cry.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2828_750_2
I cⲅying.,I cⲅying.,I was crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1514_473_222
I cryіng.,I cryіng.,I was crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1514_473_222
I can only bⅼame.,I can only bⅼame.,I can only blame myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_284_50_0
I can only blɑme.,I can only blɑme.,I can only blame myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_284_50_0
its that i cant bare to always drag this sadness with me aոd i 𝚏or sure 𝚝hat it go away for a while (cuz for that happen i would to change my whole personality) so i would just Ьe better of feeling nothing.,its that i cant bare to always drag this sadness with me aոd i 𝚏or sure 𝚝hat it go away for a while (cuz for that happen i would to change my whole personality) so i would just Ьe better of feeling nothing.,its just that i cant bare to always drag this sadness with me and i know for sure that it wont go away for a while (cuz for that to happen i would have to change my whole personality) so i would just be better of feeling nothing.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_321_122_1
I panic and feеl.,I panic and feеl.,I panic and feel suicidal.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_993_582_7
I panic ɑnd feel.,I panic ɑnd feel.,I panic and feel suicidal.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_993_582_7
Am so exhausteԁ.,Am so exhausteԁ.,I am so exhausted.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_697_17_12
I sо exhausted.,I sо exhausted.,I am so exhausted.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_697_17_12
i ϲried and.,i ϲried and.,i cried and cried.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2884_57_2
crіed and cried.,crіed and cried.,i cried and cried.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2884_57_2
I mysel𝚏.,I mysel𝚏.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1978_1068_1
I mуself.,I mуself.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1978_1068_1
I hɑte myself,I hɑte myself,I really hate myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2593_536_0
Reallу hate myself,Reallу hate myself,I really hate myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2593_536_0
"I feel like bursting into tears 24 hours a day (sіnce even if I * dоn ' t * have a ɡood feeling like shit, my brain decides 𝚝o do so just for the hell of it ), I wish I knew how to deal with it than my that іnvolves complete cessation of activity.","I feel like bursting into tears 24 hours a day (sіnce even if I * dоn ' t * have a ɡood feeling like shit, my brain decides 𝚝o do so just for the hell of it ), I wish I knew how to deal with it than my that іnvolves complete cessation of activity.","I feel like bursting into tears 24 hours a day (since even if I *don't* have a good reason for feeling like shit, my brain decides to do so just for the hell of it), and I wish I knew how to deal with it other than my current solution that involves complete cessation of activity.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2292_225_11
"I feel like bursting into tears 24 hours a day (sіnce even if I * ' t * havе a good for feeling like shit, my brain decides to do so just 𝚏or the hell of it ), I I knew how deal with other than my current solutiоn that invоlves complete cessation of activity.","I feel like bursting into tears 24 hours a day (sіnce even if I * ' t * havе a good for feeling like shit, my brain decides to do so just 𝚏or the hell of it ), I I knew how deal with other than my current solutiоn that invоlves complete cessation of activity.","I feel like bursting into tears 24 hours a day (since even if I *don't* have a good reason for feeling like shit, my brain decides to do so just for the hell of it), and I wish I knew how to deal with it other than my current solution that involves complete cessation of activity.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2292_225_11
I was a restleѕs.,I was a restleѕs.,I was a bit restless.,nlp_randword_delete+ta_wordswap_homoglyph,PSYCHOMOTOR,1,s_2606_671_3
I was a restlesѕ.,I was a restlesѕ.,I was a bit restless.,nlp_randword_delete+ta_wordswap_homoglyph,PSYCHOMOTOR,1,s_2606_671_3
juѕt want to die,juѕt want to die,i just want to die,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2024_230_2
i just want ԁie,i just want ԁie,i just want to die,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2024_230_2
I gսilty.,I gսilty.,I felt guilty.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_452_784_23
I fel𝚝.,I fel𝚝.,I felt guilty.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_452_784_23
To not kill myѕelf.,To not kill myѕelf.,Trying to not kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2822_443_1
To not 𝒌ill myself.,To not 𝒌ill myself.,Trying to not kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2822_443_1
I also res𝚝less.,I also res𝚝less.,I am also restless.,nlp_randword_delete+ta_wordswap_homoglyph,PSYCHOMOTOR,1,s_2139_45_8
I am res𝚝less.,I am res𝚝less.,I am also restless.,nlp_randword_delete+ta_wordswap_homoglyph,PSYCHOMOTOR,1,s_2139_45_8
I sometimes tоo.,I sometimes tоo.,I cry sometimes too.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2035_984_7
I cⲅy too.,I cⲅy too.,I cry sometimes too.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2035_984_7
I want die so muϲh.,I want die so muϲh.,I want to die so much.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_739_5_19
I want to dіe much.,I want to dіe much.,I want to die so much.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_739_5_19
I still enϳoy.,I still enϳoy.,I still enjoy it.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,0,s_2025_575_2
I still enjоy.,I still enjоy.,I still enjoy it.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,0,s_2025_575_2
Today I jus𝚝 tired.,Today I jus𝚝 tired.,Today I feel just tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_3003_343_1
Today I just tireԁ.,Today I just tireԁ.,Today I feel just tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_3003_343_1
I am suicidal agaiո.,I am suicidal agaiո.,I am feeling suicidal again.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_993_450_6
I am suiϲidal again.,I am suiϲidal again.,I am feeling suicidal again.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_993_450_6
I to enjoy thіngs.,I to enjoy thіngs.,I used to enjoy things.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_752_69_3
I used enjoy thingѕ.,I used enjoy thingѕ.,I used to enjoy things.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_752_69_3
I used enjoy 𝚝hings.,I used enjoy 𝚝hings.,I used to enjoy things.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_752_69_3
I used enjoy thingѕ.,I used enjoy thingѕ.,I used to enjoy things.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_752_69_3
Im constan𝚝ly.,Im constan𝚝ly.,Im constantly tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,0,s_2028_17_5
Im tіred.,Im tіred.,Im constantly tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,0,s_2028_17_5
Alwaуs angry,Alwaуs angry,Im always angry,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1447_807_0
Im angⲅy,Im angⲅy,Im always angry,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1447_807_0
I feel saԁ: (,I feel saԁ: (,Now I feel sad :(,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_507_383_0
Now I saԁ: (,Now I saԁ: (,Now I feel sad :(,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_507_383_0
"Like, ' m tireԁ.","Like, ' m tireԁ.","Like, I'm tired.",nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2094_142_1
"Like, ' m tіred.","Like, ' m tіred.","Like, I'm tired.",nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2094_142_1
I ' hating myseⅼf.,I ' hating myseⅼf.,I'm hating myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1601_192_1
I ' hatinɡ myself.,I ' hatinɡ myself.,I'm hating myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1601_192_1
I ' m gоing to kill!,I ' m gоing to kill!,I'm going to kill myself!,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,0,s_2595_346_34
I ' m going to kіll!,I ' m going to kіll!,I'm going to kill myself!,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,0,s_2595_346_34
Can𝚝 crying tonight.,Can𝚝 crying tonight.,Cant stop crying tonight.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2023_201_0
Stop crying tonіght.,Stop crying tonіght.,Cant stop crying tonight.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2023_201_0
I have motivatioո.,I have motivatioո.,I have lost motivation.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_2415_566_0
I have motivɑtion.,I have motivɑtion.,I have lost motivation.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_2415_566_0
I wanteԁ cry.,I wanteԁ cry.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1044_58_40
Wanteԁ to cry.,Wanteԁ to cry.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1044_58_40
I mysel𝚏.,I mysel𝚏.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_888_447_2
I mуself.,I mуself.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_888_447_2
I for three minutеs.,I for three minutеs.,I cried for three minutes.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1499_540_49
I for three minu𝚝es.,I for three minu𝚝es.,I cried for three minutes.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1499_540_49
I mysel𝚏.,I mysel𝚏.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_28_0
I mуself.,I mуself.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_28_0
I hate myѕelf so.,I hate myѕelf so.,I hate myself so much.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_28_19
I myseⅼf so much.,I myseⅼf so much.,I hate myself so much.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_28_19
Hate my еxistence.,Hate my еxistence.,I hate my existence.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2415_120_10
I ｍy existence.,I ｍy existence.,I hate my existence.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2415_120_10
I ' sleep depriveԁ.,I ' sleep depriveԁ.,I'm sleep deprived.,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_17_844_1
I ' sleep dеprived.,I ' sleep dеprived.,I'm sleep deprived.,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_17_844_1
I doո ' t enjoy.,I doո ' t enjoy.,I don't enjoy anything.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_2415_1024_4
I don ' 𝚝 enjoy.,I don ' 𝚝 enjoy.,I don't enjoy anything.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_2415_1024_4
I get easilу.,I get easilу.,I get irritated easily.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2415_1024_5
I irritated eɑsily.,I irritated eɑsily.,I get irritated easily.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2415_1024_5
"Yeah. .. don ' t know what 𝚝o say bսt I feel like there ' s a "" high "", a pleasurable high that we from and overtime becomes suffering but stiⅼl we try to seek the same pleasure we originally felt from it but can get agɑin.","Yeah. .. don ' t know what 𝚝o say bսt I feel like there ' s a "" high "", a pleasurable high that we from and overtime becomes suffering but stiⅼl we try to seek the same pleasure we originally felt from it but can get agɑin.","Yeah... don't know what to say but I feel like there's a ""high"", a pleasurable high that we get from starving and overtime it becomes a suffering but still we try to seek the same pleasure we originally felt from it but can never get again.",nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_258_149_0
I dont to dіe.,I dont to dіe.,I dont want to die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,0,s_804_60_0
I dont to ԁie.,I dont to ԁie.,I dont want to die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,0,s_804_60_0
I don𝚝 want to.,I don𝚝 want to.,I dont want to die.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_804_60_0
I dont to dіe.,I dont to dіe.,I dont want to die.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_804_60_0
I ' ve lіved with.,I ' ve lіved with.,I've lived with guilt.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_18_836_11
I ' ve lived wіth.,I ' ve lived wіth.,I've lived with guilt.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_18_836_11
I ' m indecisiѵe.,I ' m indecisiѵe.,I'm so indecisive.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,1,s_1933_177_2
I ' m indeϲisive.,I ' m indeϲisive.,I'm so indecisive.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,1,s_1933_177_2
"I ' ve beеn severely depressed the last couple and I feel ' m on the verge of one, I don ' t know how to put how I ' ve feeling into wordѕ but I feel like I ' m on the brink of soｍe kind o𝚏 emotional collapse.","I ' ve beеn severely depressed the last couple and I feel ' m on the verge of one, I don ' t know how to put how I ' ve feeling into wordѕ but I feel like I ' m on the brink of soｍe kind o𝚏 emotional collapse.","I've been severely depressed the last couple of weeks and I feel like I'm on the verge of one, I don't know how to put how I've been feeling into words but I feel like I'm on the brink of some kind of emotional collapse.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2595_453_2
I wɑnted cry.,I wɑnted cry.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2338_949_14
Wanted to cⲅy.,Wanted to cⲅy.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2338_949_14
I can ' t cryiոg.,I can ' t cryiոg.,I can't stop crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2815_952_3
I can ' t stоp.,I can ' t stоp.,I can't stop crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2815_952_3
I ever cⲅy.,I ever cⲅy.,I hardly ever cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2974_1910_9
I eveⲅ cry.,I eveⲅ cry.,I hardly ever cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_2974_1910_9
I am jսst.,I am jսst.,I am just sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1681_1030_1
I am ѕad.,I am ѕad.,I am just sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1681_1030_1
I fail my attemp𝚝s,I fail my attemp𝚝s,I fail at my attempts,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1483_166_1
Fail at ｍy attempts,Fail at ｍy attempts,I fail at my attempts,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1483_166_1
Fail at my ɑttempts,Fail at my ɑttempts,I fail at my attempts,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1483_166_1
Fail at ｍy attempts,Fail at ｍy attempts,I fail at my attempts,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1483_166_1
Killed mysеlf,Killed mysеlf,I killed myself,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_265_7_0
I kiⅼled,I kiⅼled,I killed myself,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_265_7_0
Had me cryinɡ,Had me cryinɡ,This had me crying,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2464_411_0
Had me crуing,Had me crуing,This had me crying,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2464_411_0
I still 𝚏eel guilty,I still 𝚏eel guilty,I still feel guilty lol,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1499_89_12
I s𝚝ill feel guilty,I s𝚝ill feel guilty,I still feel guilty lol,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1499_89_12
Cried so ｍuch.,Cried so ｍuch.,I cried so much.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_337_141_2
Cⲅied so much.,Cⲅied so much.,I cried so much.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_337_141_2
I cryіng.,I cryіng.,I was crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1683_34_221
I cryiոg.,I cryiոg.,I was crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1683_34_221
I ' m crying noԝ,I ' m crying noԝ,I'm crying right now,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1355_237_2
' m cryіng right now,' m cryіng right now,I'm crying right now,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1355_237_2
